Date,sp1,nav
2007-07-25,-3.5119841782183983,-3.5119841782183983
2007-07-26,-2.735507894124339,-2.735507894124339
2007-07-27,-1.7005153082141646,-1.7005153082141646
2007-07-30,-2.440588598567331,-2.440588598567331
2007-07-31,-2.470118070575694,-2.470118070575694
2007-08-01,-2.4801715434072094,-2.4801715434072094
2007-08-02,-2.338805985182603,-2.338805985182603
2007-08-03,-1.13096507013708,-1.13096507013708
2007-08-06,-1.5142724502874785,-1.5142724502874785
2007-08-07,-2.053747414595108,-2.053747414595108
2007-08-08,-4.057528454898119,-4.057528454898119
2007-08-09,-4.776179932235891,-4.776179932235891
2007-08-10,-4.842991113324075,-4.842991113324075
2007-08-13,-3.528815270205598,-3.528815270205598
2007-08-14,-3.3355359820657497,-3.3355359820657497
2007-08-15,-3.7242333279401976,-3.7242333279401976
2007-08-16,-6.8266433294340345,-6.8266433294340345
2007-08-17,-6.911299040239754,-6.911299040239754
2007-08-20,-6.770978957962711,-6.770978957962711
2007-08-21,-6.629172638534584,-6.629172638534584
2007-08-22,-6.662226294077357,-6.662226294077357
2007-08-23,-5.372026202786344,-5.372026202786344
2007-08-24,-4.971033294077358,-4.971033294077358
2007-08-27,-5.006675638431716,-5.006675638431716
2007-08-28,-4.002515371359237,-4.002515371359237
2007-08-29,-4.814538651616942,-4.814538651616942
2007-08-30,-4.538799534729009,-4.538799534729009
2007-08-31,-3.82959105888429,-3.82959105888429
2007-09-04,-4.269599630629898,-4.269599630629898
2007-09-05,-3.639625658699231,-3.639625658699231
2007-09-06,-3.2702636756179118,-3.2702636756179118
2007-09-07,-3.095275855212293,-3.095275855212293
2007-09-10,-2.500786085665567,-2.500786085665567
2007-09-11,-3.249724567408208,-3.249724567408208
2007-09-12,-1.730543657308317,-1.730543657308317
2007-09-13,-2.5801659322358717,-2.5801659322358717
2007-09-14,-2.665149017861779,-2.665149017861779
2007-09-17,-2.0129736894197663,-2.0129736894197663
2007-09-18,-4.084685400664085,-4.084685400664085
2007-09-19,-5.259725540497783,-5.259725540497783
2007-09-20,-4.6771774993723625,-4.6771774993723625
2007-09-21,-4.969923387094241,-4.969923387094241
2007-09-24,-4.320855252822838,-4.320855252822838
2007-09-25,-4.0787515892412785,-4.0787515892412785
2007-09-26,-4.514623463147018,-4.514623463147018
2007-09-27,-4.080737762876424,-4.080737762876424
2007-09-28,-2.9163625314911883,-2.9163625314911883
2007-10-01,-4.700035797390285,-4.700035797390285
2007-10-02,-5.229500144969023,-5.229500144969023
2007-10-03,-4.359142188707125,-4.359142188707125
2007-10-04,-5.0480038120164465,-5.0480038120164465
2007-10-05,-5.501834654147871,-5.501834654147871
2007-10-08,-5.347256603329583,-5.347256603329583
2007-10-09,-5.1077473317102715,-5.1077473317102715
2007-10-10,-5.273242770262328,-5.273242770262328
2007-10-11,-4.320242555102453,-4.320242555102453
2007-10-12,-5.201358767671138,-5.201358767671138
2007-10-15,-4.154669517847168,-4.154669517847168
2007-10-16,-4.306237063220067,-4.306237063220067
2007-10-17,-4.463914336209143,-4.463914336209143
2007-10-18,-3.839307781164905,-3.839307781164905
2007-10-19,-2.8909285557985527,-2.8909285557985527
2007-10-22,-4.449419548708562,-4.449419548708562
2007-10-23,-4.662586971333923,-4.662586971333923
2007-10-24,-3.6613441410871985,-3.6613441410871985
2007-10-25,-3.3573004530098842,-3.3573004530098842
2007-10-26,-4.5473261529719196,-4.5473261529719196
2007-10-29,-4.020469317392582,-4.020469317392582
2007-10-30,-3.966298121049249,-3.966298121049249
2007-10-31,-3.372169560514152,-3.372169560514152
2007-11-01,-1.0802478630739927,-1.0802478630739927
2007-11-02,-1.696301458043763,-1.696301458043763
2007-11-05,-1.4219450185788673,-1.4219450185788673
2007-11-06,-1.951633712137209,-1.951633712137209
2007-11-07,-0.2896190172090769,-0.2896190172090769
2007-11-08,-0.8563552816681579,-0.8563552816681579
2007-11-09,-1.2059977047513257,-1.2059977047513257
2007-11-12,-2.218518173935365,-2.218518173935365
2007-11-13,-3.0586774235299288,-3.0586774235299288
2007-11-14,-2.2038146336656723,-2.2038146336656723
2007-11-15,-2.4157984760274758,-2.4157984760274758
2007-11-16,-1.796536955954906,-1.796536955954906
2007-11-19,-0.9304358025861461,-0.9304358025861461
2007-11-20,-1.3543229923764386,-1.3543229923764386
2007-11-21,-1.1156765940584563,-1.1156765940584563
2007-11-23,-1.9778403663968476,-1.9778403663968476
2007-11-26,-0.7690372400759742,-0.7690372400759742
2007-11-27,-0.9249780579801126,-0.9249780579801126
2007-11-28,-2.1597532848665253,-2.1597532848665253
2007-11-29,-1.202639877174903,-1.202639877174903
2007-11-30,-0.4129206486003909,-0.4129206486003909
2007-12-03,0.46202927924286996,0.46202927924286996
2007-12-04,1.3409216147075256,1.3409216147075256
2007-12-05,0.7769741000466865,0.7769741000466865
2007-12-06,0.004970939896395521,0.004970939896395521
2007-12-07,0.06175396298237956,0.06175396298237956
2007-12-10,0.16896117007010503,0.16896117007010503
2007-12-11,0.7641441750932643,0.7641441750932643
2007-12-12,0.5367986857229141,0.5367986857229141
2007-12-13,0.8675631830170403,0.8675631830170403
2007-12-14,1.1785108728419686,1.1785108728419686
2007-12-17,1.3730704057921912,1.3730704057921912
2007-12-18,-0.4311865869684368,-0.4311865869684368
2007-12-19,-0.9270351740144918,-0.9270351740144918
2007-12-20,-0.9441401231160853,-0.9441401231160853
2007-12-21,-2.5386491267695135,-2.5386491267695135
2007-12-24,-2.231544634578597,-2.231544634578597
2007-12-26,-2.956515345662808,-2.956515345662808
2007-12-27,-1.8001604948034355,-1.8001604948034355
2007-12-28,-0.6207443676828177,-0.6207443676828177
2007-12-31,-0.6668539154927657,-0.6668539154927657
2008-01-02,-0.2695711339501088,-0.2695711339501088
2008-01-03,0.21650942776065563,0.21650942776065563
2008-01-04,0.4961593037326537,0.4961593037326537
2008-01-07,-0.5513247895627273,-0.5513247895627273
2008-01-08,0.40435320100361594,0.40435320100361594
2008-01-09,-0.14381731235445727,-0.14381731235445727
2008-01-10,-0.8984019992130641,-0.8984019992130641
2008-01-11,0.25990649735565796,0.25990649735565796
2008-01-14,0.41951887562495926,0.41951887562495926
2008-01-15,-0.12155842982318177,-0.12155842982318177
2008-01-16,-0.7674901110240313,-0.7674901110240313
2008-01-17,-1.3077794156475022,-1.3077794156475022
2008-01-18,-1.1509092029247228,-1.1509092029247228
2008-01-22,-0.5877507922188272,-0.5877507922188272
2008-01-23,-1.5204087131335342,-1.5204087131335342
2008-01-24,-0.5033376519654666,-0.5033376519654666
2008-01-25,-0.5567534238905267,-0.5567534238905267
2008-01-28,-0.0983987631356058,-0.0983987631356058
2008-01-29,0.3668915457083699,0.3668915457083699
2008-01-30,0.04339884264462057,0.04339884264462057
2008-01-31,0.07493935801798557,0.07493935801798557
2008-02-01,0.4555239123872781,0.4555239123872781
2008-02-04,0.5097690232825443,0.5097690232825443
2008-02-05,0.9149605784340054,0.9149605784340054
2008-02-06,1.1094972868664712,1.1094972868664712
2008-02-07,0.5440202900157658,0.5440202900157658
2008-02-08,0.8853758509018235,0.8853758509018235
2008-02-11,1.5605891259549338,1.5605891259549338
2008-02-12,1.1380594686383603,1.1380594686383603
2008-02-13,-0.44811745030348504,-0.44811745030348504
2008-02-14,0.4731573471754871,0.4731573471754871
2008-02-15,0.8932168434834722,0.8932168434834722
2008-02-19,0.21976868764552648,0.21976868764552648
2008-02-20,1.2496697070059781,1.2496697070059781
2008-02-21,2.1737403341195574,2.1737403341195574
2008-02-22,2.4274483341195747,2.4274483341195747
2008-02-25,3.025502707005984,3.025502707005984
2008-02-26,2.6910081262096384,2.6910081262096384
2008-02-27,2.269528784639988,2.269528784639988
2008-02-28,2.707739590101255,2.707739590101255
2008-02-29,2.385188446678413,2.385188446678413
2008-03-03,2.939614592884638,2.939614592884638
2008-03-04,2.9155026099347054,2.9155026099347054
2008-03-05,2.716739914544007,2.716739914544007
2008-03-06,3.336441314393184,3.336441314393184
2008-03-07,2.4750918391435874,2.4750918391435874
2008-03-10,3.0996948243270737,3.0996948243270737
2008-03-11,1.881213163952225,1.881213163952225
2008-03-12,2.5172181633882786,2.5172181633882786
2008-03-13,1.4418918081927217,1.4418918081927217
2008-03-14,2.669804669053107,2.669804669053107
2008-03-17,1.653539909104552,1.653539909104552
2008-03-18,1.2467252996676734,1.2467252996676734
2008-03-19,0.6984170777861465,0.6984170777861465
2008-03-20,0.6549101668124564,0.6549101668124564
2008-03-24,-0.332594372551128,-0.332594372551128
2008-03-25,-0.011906479668596148,-0.011906479668596148
2008-03-26,-0.47004013503234887,-0.47004013503234887
2008-03-27,-0.14537736710127547,-0.14537736710127547
2008-03-28,0.7294861533823109,0.7294861533823109
2008-03-31,0.9117346651859748,0.9117346651859748
2008-04-01,0.8029418194202265,0.8029418194202265
2008-04-02,1.066821960433515,1.066821960433515
2008-04-03,1.388031975975622,1.388031975975622
2008-04-04,1.6517763787133646,1.6517763787133646
2008-04-07,2.013268178745321,2.013268178745321
2008-04-08,2.7286157490852645,2.7286157490852645
2008-04-09,2.7028405691774537,2.7028405691774537
2008-04-10,2.704560117927116,2.704560117927116
2008-04-11,3.6398854627497172,3.6398854627497172
2008-04-14,3.87799836667908,3.87799836667908
2008-04-15,3.545016985345285,3.545016985345285
2008-04-16,3.5328078348773317,3.5328078348773317
2008-04-17,3.4855698723431345,3.4855698723431345
2008-04-18,3.122201427039613,3.122201427039613
2008-04-21,3.8595789762240997,3.8595789762240997
2008-04-22,4.790103995352538,4.790103995352538
2008-04-23,4.205659117927112,4.205659117927112
2008-04-24,3.5484041786603626,3.5484041786603626
2008-04-25,5.003364687995727,5.003364687995727
2008-04-28,4.329418829342501,4.329418829342501
2008-04-29,4.705059293503183,4.705059293503183
2008-04-30,4.98276931746031,4.98276931746031
2008-05-01,4.657778949200377,4.657778949200377
2008-05-02,5.025903469249158,5.025903469249158
2008-05-05,5.131437941305094,5.131437941305094
2008-05-06,5.4534387755663545,5.4534387755663545
2008-05-07,6.451388343879287,6.451388343879287
2008-05-08,6.164984885416956,6.164984885416956
2008-05-09,7.081535658526619,7.081535658526619
2008-05-12,5.885348306227144,5.885348306227144
2008-05-13,6.274011502795162,6.274011502795162
2008-05-14,6.523895407142916,6.523895407142916
2008-05-15,8.043941753557675,8.043941753557675
2008-05-16,7.560130783026835,7.560130783026835
2008-05-19,7.601625143035221,7.601625143035221
2008-05-20,7.859240164275661,7.859240164275661
2008-05-21,7.4979294821594635,7.4979294821594635
2008-05-22,6.618837775899792,6.618837775899792
2008-05-23,6.4824195597228425,6.4824195597228425
2008-05-27,5.6370950557979995,5.6370950557979995
2008-05-28,6.690722076185239,6.690722076185239
2008-05-29,5.4623338260045955,5.4623338260045955
2008-05-30,6.316057060456842,6.316057060456842
2008-06-02,6.142069871117229,6.142069871117229
2008-06-03,6.72535652470242,6.72535652470242
2008-06-04,6.05233193796721,6.05233193796721
2008-06-05,5.952659622280322,5.952659622280322
2008-06-06,5.958530636580065,5.958530636580065
2008-06-09,6.452402935086951,6.452402935086951
2008-06-10,6.33181536781359,6.33181536781359
2008-06-11,6.48032771449968,6.48032771449968
2008-06-12,6.541644994397927,6.541644994397927
2008-06-13,6.10346505579804,6.10346505579804
2008-06-16,5.964619078817009,5.964619078817009
2008-06-17,6.5100206528903755,6.5100206528903755
2008-06-18,6.374588188916093,6.374588188916093
2008-06-19,5.796770252366031,5.796770252366031
2008-06-20,5.693375698437833,5.693375698437833
2008-06-23,6.417234877171836,6.417234877171836
2008-06-24,7.118228595161611,7.118228595161611
2008-06-25,6.415244658526589,6.415244658526589
2008-06-26,6.376195899033448,6.376195899033448
2008-06-27,5.514552459513183,5.514552459513183
2008-06-30,6.416928270173628,6.416928270173628
2008-07-01,6.287469102571393,6.287469102571393
2008-07-02,5.913390220732097,5.913390220732097
2008-07-03,5.351411246191375,5.351411246191375
2008-07-07,5.7721704940662875,5.7721704940662875
2008-07-08,4.448272975421858,4.448272975421858
2008-07-09,6.052948807013095,6.052948807013095
2008-07-10,5.606797271023282,5.606797271023282
2008-07-11,3.812657992084695,3.812657992084695
2008-07-14,4.764369416482367,4.764369416482367
2008-07-15,4.147776216771305,4.147776216771305
2008-07-16,2.7284338372017487,2.7284338372017487
2008-07-17,3.8294772336792278,3.8294772336792278
2008-07-18,2.9488142507308197,2.9488142507308197
2008-07-21,2.8426202644952667,2.8426202644952667
2008-07-22,1.0540086884067819,1.0540086884067819
2008-07-23,0.727011103769371,0.727011103769371
2008-07-24,0.29083338990952257,0.29083338990952257
2008-07-25,-0.6959792468525734,-0.6959792468525734
2008-07-28,0.28535246107179546,0.28535246107179546
2008-07-29,-0.16591549729226074,-0.16591549729226074
2008-07-30,1.0476570266228578,1.0476570266228578
2008-07-31,-0.29983959366627744,-0.29983959366627744
2008-08-01,-0.8482135069060348,-0.8482135069060348
2008-08-04,-2.0173208260845144,-2.0173208260845144
2008-08-05,-1.570426614537439,-1.570426614537439
2008-08-06,-1.1530647042998936,-1.1530647042998936
2008-08-07,-1.0530748673892987,-1.0530748673892987
2008-08-08,-2.031217089036346,-2.031217089036346
2008-08-11,-3.6413367959445537,-3.6413367959445537
2008-08-12,-3.684034412661717,-3.684034412661717
2008-08-13,-4.027874285414001,-4.027874285414001
2008-08-14,-4.315534402849153,-4.315534402849153
2008-08-15,-3.660258805558314,-3.660258805558314
2008-08-18,-3.709863280198462,-3.709863280198462
2008-08-19,-2.863224093434553,-2.863224093434553
2008-08-20,-2.5445360228996634,-2.5445360228996634
2008-08-21,-1.3923658415412632,-1.3923658415412632
2008-08-22,-2.7114667760896083,-2.7114667760896083
2008-08-25,-2.1532173466662954,-2.1532173466662954
2008-08-26,-1.6224477247335614,-1.6224477247335614
2008-08-27,-1.9166526746898995,-1.9166526746898995
2008-08-28,-2.774607074255698,-2.774607074255698
2008-08-29,-2.9581204236715593,-2.9581204236715593
2008-09-02,-4.088256655073579,-4.088256655073579
2008-09-03,-5.334934310435827,-5.334934310435827
2008-09-04,-4.310906278696137,-4.310906278696137
2008-09-05,-3.9966250154131444,-3.9966250154131444
2008-09-08,-3.3629205670585094,-3.3629205670585094
2008-09-09,-4.970938956714264,-4.970938956714264
2008-09-10,-4.50767431159322,-4.50767431159322
2008-09-11,-4.485498077341532,-4.485498077341532
2008-09-12,-3.0462921250679784,-3.0462921250679784
2008-09-15,-3.358574765114682,-3.358574765114682
2008-09-16,-3.959117863722298,-3.959117863722298
2008-09-17,-3.898948043178322,-3.898948043178322
2008-09-18,-5.721714813868601,-5.721714813868601
2008-09-19,-7.2684109426097905,-7.2684109426097905
2008-09-22,-5.73876223023845,-5.73876223023845
2008-09-23,-6.621586089177541,-6.621586089177541
2008-09-24,-5.771807612976573,-5.771807612976573
2008-09-25,-5.472024345809288,-5.472024345809288
2008-09-26,-6.979183344803147,-6.979183344803147
2008-09-29,-5.489731822963165,-5.489731822963165
2008-09-30,-6.557073706087095,-6.557073706087095
2008-10-01,-4.799577685413269,-4.799577685413269
2008-10-02,-5.476596410579347,-5.476596410579347
2008-10-03,-7.400131330476,-7.400131330476
2008-10-06,-6.826180145889964,-6.826180145889964
2008-10-07,-5.170403451227074,-5.170403451227074
2008-10-08,-3.5933671300973202,-3.5933671300973202
2008-10-09,-3.577033026168948,-3.577033026168948
2008-10-10,-6.474080779222348,-6.474080779222348
2008-10-13,-4.164236204476666,-4.164236204476666
2008-10-14,-4.179613264035353,-4.179613264035353
2008-10-15,-6.291001082540987,-6.291001082540987
2008-10-16,-7.254279185592338,-7.254279185592338
2008-10-17,-5.925715978799943,-5.925715978799943
2008-10-20,-5.915200576553119,-5.915200576553119
2008-10-21,-5.490856500580449,-5.490856500580449
2008-10-22,-4.639591301071235,-4.639591301071235
2008-10-23,-6.06686041206126,-6.06686041206126
2008-10-24,-6.362583169995844,-6.362583169995844
2008-10-27,-5.067254145974687,-5.067254145974687
2008-10-28,-3.5693744735701074,-3.5693744735701074
2008-10-29,-3.8362149480499284,-3.8362149480499284
2008-10-30,-3.0855320284431116,-3.0855320284431116
2008-10-31,-5.848530414591096,-5.848530414591096
2008-11-03,-5.638303749929008,-5.638303749929008
2008-11-04,-5.179197102073303,-5.179197102073303
2008-11-05,-4.201466835790569,-4.201466835790569
2008-11-06,-5.180311802698057,-5.180311802698057
2008-11-07,-3.52781663179249,-3.52781663179249
2008-11-10,-4.551439457964776,-4.551439457964776
2008-11-11,-5.681867703642013,-5.681867703642013
2008-11-12,-4.2704498474689245,-4.2704498474689245
2008-11-13,-3.8458728515920626,-3.8458728515920626
2008-11-14,-3.6767643054664063,-3.6767643054664063
2008-11-17,-3.002891920843439,-3.002891920843439
2008-11-18,-1.1677424662274518,-1.1677424662274518
2008-11-19,-1.783485875757421,-1.783485875757421
2008-11-20,-2.4188913980314624,-2.4188913980314624
2008-11-21,-3.2959778424687727,-3.2959778424687727
2008-11-24,-2.7557566881733777,-2.7557566881733777
2008-11-25,-3.222292395519432,-3.222292395519432
2008-11-26,-3.1078599314397763,-3.1078599314397763
2008-11-28,-3.000423425945428,-3.000423425945428
2008-12-01,-1.8806282617775736,-1.8806282617775736
2008-12-02,-2.5829029749413053,-2.5829029749413053
2008-12-03,-3.4775371652513485,-3.4775371652513485
2008-12-04,-2.916719523868821,-2.916719523868821
2008-12-05,-3.4324726551403444,-3.4324726551403444
2008-12-08,-3.2998859172315917,-3.2998859172315917
2008-12-09,-3.0811658027663924,-3.0811658027663924
2008-12-10,-2.9586693374857447,-2.9586693374857447
2008-12-11,-2.5030770750705074,-2.5030770750705074
2008-12-12,-2.9807798286440743,-2.9807798286440743
2008-12-15,-2.4028867526713924,-2.4028867526713924
2008-12-16,-2.711041396328099,-2.711041396328099
2008-12-17,-2.9350314142076,-2.9350314142076
2008-12-18,-3.3139217913525556,-3.3139217913525556
2008-12-19,-3.8668549480499337,-3.8668549480499337
2008-12-22,-3.6978131120305022,-3.6978131120305022
2008-12-23,-3.727170745756027,-3.727170745756027
2008-12-24,-3.4863361015767254,-3.4863361015767254
2008-12-26,-3.6980728412168276,-3.6980728412168276
2008-12-29,-3.303309711482342,-3.303309711482342
2008-12-30,-3.0470754295929794,-3.0470754295929794
2008-12-31,-3.4515880860680426,-3.4515880860680426
2009-01-02,-2.922849679331051,-2.922849679331051
2009-01-05,-2.8884761755567467,-2.8884761755567467
2009-01-06,-3.2373794557668987,-3.2373794557668987
2009-01-07,-3.243463578535014,-3.243463578535014
2009-01-08,-3.246177965961735,-3.246177965961735
2009-01-09,-2.2752935056948047,-2.2752935056948047
2009-01-12,-1.9762673658837855,-1.9762673658837855
2009-01-13,-2.2114048336623284,-2.2114048336623284
2009-01-14,-1.6587277361279007,-1.6587277361279007
2009-01-15,-1.8646706707394571,-1.8646706707394571
2009-01-16,-1.425353869021265,-1.425353869021265
2009-01-20,-0.7021361252338352,-0.7021361252338352
2009-01-21,-1.0097701996564297,-1.0097701996564297
2009-01-22,-0.6559289590552169,-0.6559289590552169
2009-01-23,-0.17713282620471205,-0.17713282620471205
2009-01-26,-0.5782214494913802,-0.5782214494913802
2009-01-27,-0.30100036474981096,-0.30100036474981096
2009-01-28,-0.5177752366464432,-0.5177752366464432
2009-01-29,-0.01019851695345153,-0.01019851695345153
2009-01-30,-0.610436943497831,-0.610436943497831
2009-02-02,-1.1593613727526986,-1.1593613727526986
2009-02-03,-0.9684844332971352,-0.9684844332971352
2009-02-04,-0.4123957977575827,-0.4123957977575827
2009-02-05,-0.2996259413214659,-0.2996259413214659
2009-02-06,0.03643216100239499,0.03643216100239499
2009-02-09,0.10638345094336898,0.10638345094336898
2009-02-10,0.4827145896691576,0.4827145896691576
2009-02-11,0.12293386356149938,0.12293386356149938
2009-02-12,0.10496515349663582,0.10496515349663582
2009-02-13,0.10997585224828299,0.10997585224828299
2009-02-17,-0.22715333843034102,-0.22715333843034102
2009-02-18,0.08475742353337523,0.08475742353337523
2009-02-19,-0.04193327047696016,-0.04193327047696016
2009-02-20,0.3191380023301207,0.3191380023301207
2009-02-23,0.1876284122747336,0.1876284122747336
2009-02-24,0.5650254787484243,0.5650254787484243
2009-02-25,1.222857758958554,1.222857758958554
2009-02-26,1.4984356706096804,1.4984356706096804
2009-02-27,1.4339067209320007,1.4339067209320007
2009-03-02,0.9459880006996002,0.9459880006996002
2009-03-03,1.6653152945877565,1.6653152945877565
2009-03-04,2.2134631212972096,2.2134631212972096
2009-03-05,2.5550710358102577,2.5550710358102577
2009-03-06,1.800108603887736,1.800108603887736
2009-03-09,2.5418751451004837,2.5418751451004837
2009-03-10,2.9769279851422255,2.9769279851422255
2009-03-11,3.2148221922151805,3.2148221922151805
2009-03-12,2.2407942289563465,2.2407942289563465
2009-03-13,1.9211993548891968,1.9211993548891968
2009-03-16,2.2120643324200415,2.2120643324200415
2009-03-17,1.6387210671245782,1.6387210671245782
2009-03-18,1.5641922199221625,1.5641922199221625
2009-03-19,1.7393501914750402,1.7393501914750402
2009-03-20,2.078801592925487,2.078801592925487
2009-03-23,1.5537039953637475,1.5537039953637475
2009-03-24,2.938812483723808,2.938812483723808
2009-03-25,1.3860567746259989,1.3860567746259989
2009-03-26,1.5251193770345708,1.5251193770345708
2009-03-27,2.2055330381062817,2.2055330381062817
2009-03-30,1.8144183900844268,1.8144183900844268
2009-03-31,1.9256256969561605,1.9256256969561605
2009-04-01,1.676604010511241,1.676604010511241
2009-04-02,1.1729327818077877,1.1729327818077877
2009-04-03,1.3554268107629923,1.3554268107629923
2009-04-06,1.7618452613226623,1.7618452613226623
2009-04-07,1.93863882091091,1.93863882091091
2009-04-08,1.7466774598281916,1.7466774598281916
2009-04-09,1.3777317738817345,1.3777317738817345
2009-04-13,1.2733823001622255,1.2733823001622255
2009-04-14,1.620028589786216,1.620028589786216
2009-04-15,1.3555698330348633,1.3555698330348633
2009-04-16,1.2166125825402219,1.2166125825402219
2009-04-17,1.5073519050005046,1.5073519050005046
2009-04-20,1.5946021647813495,1.5946021647813495
2009-04-21,0.9364106886668395,0.9364106886668395
2009-04-22,1.1780444587848535,1.1780444587848535
2009-04-23,1.2089748014767707,1.2089748014767707
2009-04-24,1.6942469187481919,1.6942469187481919
2009-04-27,1.872817593866671,1.872817593866671
2009-04-28,2.0160516797616452,2.0160516797616452
2009-04-29,1.1323018885502592,1.1323018885502592
2009-04-30,1.756002355378584,1.756002355378584
2009-05-01,1.1219705955258945,1.1219705955258945
2009-05-04,1.5738481398423971,1.5738481398423971
2009-05-05,1.404504439350731,1.404504439350731
2009-05-06,1.845968546837483,1.845968546837483
2009-05-07,1.7113530356385809,1.7113530356385809
2009-05-08,1.4257242324207056,1.4257242324207056
2009-05-11,0.9779535677491822,0.9779535677491822
2009-05-12,1.234703039900694,1.234703039900694
2009-05-13,1.5032065861222463,1.5032065861222463
2009-05-14,1.498578574315104,1.498578574315104
2009-05-15,1.153747895415222,1.153747895415222
2009-05-18,1.3726641311188104,1.3726641311188104
2009-05-19,1.7162834822352409,1.7162834822352409
2009-05-20,1.8150645883618495,1.8150645883618495
2009-05-21,1.6374238108804207,1.6374238108804207
2009-05-22,1.7725180418234885,1.7725180418234885
2009-05-26,1.1073141600740257,1.1073141600740257
2009-05-27,1.4450080056222987,1.4450080056222987
2009-05-28,1.7436756022092226,1.7436756022092226
2009-05-29,1.4128146961476773,1.4128146961476773
2009-06-01,1.3222927885443454,1.3222927885443454
2009-06-02,0.6548434603798654,0.6548434603798654
2009-06-03,-0.29373464536571703,-0.29373464536571703
2009-06-04,-0.3455731115139429,-0.3455731115139429
2009-06-05,-0.5876688912172483,-0.5876688912172483
2009-06-08,-0.1106719724691061,-0.1106719724691061
2009-06-09,0.28305904137825166,0.28305904137825166
2009-06-10,0.43918447770955993,0.43918447770955993
2009-06-11,0.6450441968995904,0.6450441968995904
2009-06-12,0.2930954603798597,0.2930954603798597
2009-06-15,0.5481589035761516,0.5481589035761516
2009-06-16,0.4844831026620682,0.4844831026620682
2009-06-17,-0.05338654195942638,-0.05338654195942638
2009-06-18,0.17716880741582486,0.17716880741582486
2009-06-19,-0.2639647668992353,-0.2639647668992353
2009-06-22,-0.1399011863992854,-0.1399011863992854
2009-06-23,0.18731507951073922,0.18731507951073922
2009-06-24,0.4169134960826142,0.4169134960826142
2009-06-25,0.14405567301409405,0.14405567301409405
2009-06-26,-0.1743690826761508,-0.1743690826761508
2009-06-29,0.6729589173238395,0.6729589173238395
2009-06-30,0.6011071231927758,0.6011071231927758
2009-07-01,-0.04410777154232903,-0.04410777154232903
2009-07-02,0.511311886289306,0.511311886289306
2009-07-06,0.5055408247957303,0.5055408247957303
2009-07-07,0.2693216134744887,0.2693216134744887
2009-07-08,0.6043744864220031,0.6043744864220031
2009-07-09,1.0718025584516653,1.0718025584516653
2009-07-10,0.5511480053305888,0.5511480053305888
2009-07-13,0.6189176447712583,0.6189176447712583
2009-07-14,0.7526179565166444,0.7526179565166444
2009-07-15,0.07707962629645237,0.07707962629645237
2009-07-16,0.26384394170294456,0.26384394170294456
2009-07-17,0.29895062348681734,0.29895062348681734
2009-07-20,0.5376181340162276,0.5376181340162276
2009-07-21,0.878987466429578,0.878987466429578
2009-07-22,0.6180622041374306,0.6180622041374306
2009-07-23,0.1783111749841737,0.1783111749841737
2009-07-24,0.41615712602786914,0.41615712602786914
2009-07-27,0.3341590105549983,0.3341590105549983
2009-07-28,0.10801420352098035,0.10801420352098035
2009-07-29,-0.09532111559630607,-0.09532111559630607
2009-07-30,-0.5284704041259829,-0.5284704041259829
2009-07-31,-0.11150661153763508,-0.11150661153763508
2009-08-03,0.34545207038860326,0.34545207038860326
2009-08-04,0.21551574559562425,0.21551574559562425
2009-08-05,0.8123480703886088,0.8123480703886088
2009-08-06,1.3932943533487077,1.3932943533487077
2009-08-07,1.4615547825116266,1.4615547825116266
2009-08-10,0.8603048773164943,0.8603048773164943
2009-08-11,1.0322505465631338,1.0322505465631338
2009-08-12,0.8635403679367499,0.8635403679367499
2009-08-13,0.9370994494455687,0.9370994494455687
2009-08-14,1.46677102208497,1.46677102208497
2009-08-17,1.349507857016519,1.349507857016519
2009-08-18,1.3678702302554626,1.3678702302554626
2009-08-19,0.8524812966658999,0.8524812966658999
2009-08-20,0.8677207871800192,0.8677207871800192
2009-08-21,0.48774226284422184,0.48774226284422184
2009-08-24,0.24653393168661353,0.24653393168661353
2009-08-25,0.24371173189531703,0.24371173189531703
2009-08-26,-0.0648381554978954,-0.0648381554978954
2009-08-27,0.4321332212598179,0.4321332212598179
2009-08-28,1.2012784296787657,1.2012784296787657
2009-08-31,1.2921813045347363,1.2921813045347363
2009-09-01,1.4200885872463687,1.4200885872463687
2009-09-02,1.4156294632519746,1.4156294632519746
2009-09-03,1.63793738098434,1.63793738098434
2009-09-04,1.5930575326143668,1.5930575326143668
2009-09-08,1.8580588775649716,1.8580588775649716
2009-09-09,1.3890267820012667,1.3890267820012667
2009-09-10,1.1998989601173236,1.1998989601173236
2009-09-11,1.3978221183242,1.3978221183242
2009-09-14,1.5418533324550907,1.5418533324550907
2009-09-15,1.605815572170826,1.605815572170826
2009-09-16,1.4361005732143184,1.4361005732143184
2009-09-17,1.1480466557304254,1.1480466557304254
2009-09-18,0.512623826226104,0.512623826226104
2009-09-21,0.5542111577382798,0.5542111577382798
2009-09-22,0.37037408720019016,0.37037408720019016
2009-09-23,0.10197791464048578,0.10197791464048578
2009-09-24,0.39986777933134476,0.39986777933134476
2009-09-25,0.42510830045124237,0.42510830045124237
2009-09-28,-0.02049824827541613,-0.02049824827541613
2009-09-29,0.8241712456831038,0.8241712456831038
2009-09-30,1.4561005125898419,1.4561005125898419
2009-10-01,1.5454054737888185,1.5454054737888185
2009-10-02,1.1922111307740408,1.1922111307740408
2009-10-05,1.6226472686896471,1.6226472686896471
